city,property_type,price,accommodates,room_type,host_neighbourhood,Latitudes,Longitudes,number_of_reviews,number_of_reviews
Montreal,Apartment,219.0,2,Entire home/apt,Mile End,-73.59243,45.52636,33,33
Montreal,House,85.0,2,Entire home/apt,0,-73.70265,45.54136,0,0
Montreal,Apartment,42.0,3,Entire home/apt,Verdun,-73.54677,45.45147,2,2
Montreal,Apartment,150.0,8,Entire home/apt,Le Plateau,-73.584,45.52163,4,4
Montreal,House,46.0,2,Private room,Le Sud-Ouest,-73.59063,45.45068,0,0
Montreal,House,35.0,1,Private room,Le Sud-Ouest,-73.59185,45.45064,0,0
Montreal,Apartment,145.0,4,Entire home/apt,Downtown Montreal,-73.57347,45.49718,12,12
Montreal,Apartment,119.0,4,Entire home/apt,Hochelaga-Maisonneuve,-73.57711,45.52783,20,20
Montreal,Apartment,301.0,6,Entire home/apt,McGill Ghetto,-73.57632,45.50792,8,8
Montreal,Apartment,200.0,8,Entire home/apt,0,-73.66589,45.55934,0,0
Montreal,Apartment,55.0,2,Private room,Le Plateau,-73.57334,45.51878,17,17
Montreal,Apartment,23.0,1,Private room,Hochelaga-Maisonneuve,-73.54863,45.54561,10,10
Montreal,Apartment,180.0,6,Entire home/apt,Le Plateau,-73.57113,45.51169,11,11
Montreal,Apartment,20.0,1,Private room,Le Plateau,-73.57535,45.52899,0,0
Montreal,Apartment,23.0,2,Entire home/apt,Gay Village,-73.55932,45.5173,2,2
Montreal,Bed and breakfast,24.0,1,Private room,Old Port,-73.55881,45.50058,0,0
Montreal,Apartment,25.0,2,Private room,Le Plateau,-73.56457,45.53236,1,1
Montreal,Apartment,50.0,2,Private room,Le Plateau,-73.58449,45.51705,6,6
Montreal,Apartment,89.0,1,Entire home/apt,Downtown Toronto,-73.56264,45.53148,7,7
Montreal,Apartment,25.0,2,Entire home/apt,Ville-Marie,-73.58772,45.49015,39,39
Montreal,Apartment,191.0,4,Entire home/apt,Ville-Marie,-73.58108,45.49998,2,2
Montreal,House,450.0,13,Entire home/apt,Cote-des-Neiges-Notre-Dame-de-Grace,-73.62714,45.50395,3,3
Montreal,Townhouse,199.0,5,Entire home/apt,Ahuntsic-Cartierville,-73.64632,45.5496,1,1
Montreal,Townhouse,46.0,4,Shared room,Dollard-des-Ormeaux,-73.79282,45.49385,5,5
Montreal,Apartment,16.0,1,Private room,Old Rosemont,-73.57309,45.54917,7,7
Montreal,Loft,101.0,3,Entire home/apt,Old Port,-73.55863,45.50182,1,1
Montreal,Guest suite,950.0,4,Entire home/apt,Old Port,-73.57056,45.49661,1,1
Montreal,Bungalow,24.0,2,Private room,Rivière-des-Prairies-Pointe-aux-Trembles,-73.61068,45.63219,2,2
Montreal,Apartment,90.0,2,Entire home/apt,Ville-Marie,-73.57849,45.50111,33,33
Montreal,Apartment,95.0,5,Entire home/apt,La Petite-Patrie,-73.5938,45.54885,2,2
Montreal,Apartment,81.0,2,Entire home/apt,Villeray,-73.61981,45.53843,1,1
Montreal,Condominium,110.0,4,Entire home/apt,Downtown Montreal,-73.5848,45.52347,41,41
Montreal,Apartment,30.0,1,Private room,Le Plateau,-73.63988,45.45644,0,0
Montreal,Apartment,35.0,2,Private room,Le Plateau,-73.57112,45.53623,4,4
Montreal,Condominium,85.0,3,Entire home/apt,Griffintown,-73.55964,45.49096,21,21
Montreal,Apartment,91.0,2,Entire home/apt,Gay Village,-73.56084,45.51014,7,7
Montreal,Apartment,119.0,2,Entire home/apt,Le Plateau,-73.57488,45.51285,58,58
Montreal,Apartment,46.0,4,Entire home/apt,Cote-des-Neiges-Notre-Dame-de-Grace,-73.62276,45.50528,0,0
Montreal,Apartment,150.0,4,Entire home/apt,Ahuntsic-Cartierville,-73.66881,45.55895,9,9
Montreal,Loft,110.0,3,Entire home/apt,Westmount,-73.58559,45.48857,2,2
Montreal,Condominium,70.0,2,Private room,0,-73.69629,45.43375,0,0
Montreal,Guest suite,40.0,1,Private room,Dorval,-73.76779,45.45358,11,11
Montreal,Apartment,46.0,2,Private room,0,-73.55054,45.53739,8,8
Montreal,Condominium,60.0,4,Entire home/apt,Old Rosemont,-73.57521,45.55707,5,5
Montreal,Condominium,325.0,8,Entire home/apt,Mile End,-73.60518,45.52362,35,35
Montreal,Apartment,39.0,2,Private room,Cote-des-Neiges-Notre-Dame-de-Grace,-73.62332,45.51187,24,24
Montreal,Townhouse,301.0,4,Entire home/apt,Le Plateau,-73.57575,45.48745,2,2
Montreal,Cabin,39.0,2,Private room,Le Plateau,-73.58167,45.5246,6,6
Montreal,House,23.0,3,Private room,Rivière-des-Prairies-Pointe-aux-Trembles,-73.50062,45.63482,18,18
Montreal,Apartment,64.0,2,Private room,Outremont,-73.60989,45.52276,7,7
Montreal,Apartment,95.0,2,Private room,0,-73.69669,45.43426,0,0
Montreal,Apartment,400.0,8,Entire home/apt,0,-73.58082,45.50023,3,3
Montreal,Apartment,110.0,4,Entire home/apt,Quartier des Spectacles,-73.55908,45.51239,0,0
Montreal,Condominium,81.0,3,Entire home/apt,Downtown Montreal,-73.58246,45.48968,2,2
Montreal,Apartment,60.0,4,Entire home/apt,Quartier des Spectacles,-73.56208,45.5122,39,39
Montreal,Apartment,199.0,3,Entire home/apt,Le Plateau,-73.56559,45.52799,13,13
Montreal,House,225.0,10,Entire home/apt,Cote-des-Neiges,-73.64205,45.4977,1,1
Montreal,Apartment,169.0,4,Entire home/apt,Old Montreal,-73.56208,45.51139,19,19
Montreal,Loft,149.0,4,Entire home/apt,Old Montreal,-73.55364,45.51031,37,37
Montreal,Apartment,220.0,6,Entire home/apt,Le Plateau,-73.57803,45.52579,7,7
Montreal,Apartment,79.0,6,Entire home/apt,Downtown Montreal,-73.58131,45.49394,16,16
Montreal,Apartment,140.0,4,Entire home/apt,Le Plateau,-73.58125,45.52531,4,4
Montreal,Apartment,35.0,2,Private room,0,-73.60055,45.54112,2,2
Montreal,Bed and breakfast,31.0,2,Private room,Le Plateau,-73.57857,45.52293,1,1
Montreal,Townhouse,160.0,5,Entire home/apt,Rosemont-La Petite-Patrie,-73.5769,45.56223,2,2
Montreal,Apartment,32.0,2,Private room,Villeray,-73.62657,45.53873,2,2
Montreal,Condominium,36.0,2,Private room,Le Plateau,-73.59447,45.52984,32,32
Montreal,Other,55.0,4,Private room,Parc-Extension,-73.62583,45.52836,0,0
Montreal,Loft,75.0,2,Entire home/apt,Mercier-Hochelaga-Maisonneuve,-73.55022,45.57491,11,11
Montreal,Apartment,110.0,4,Entire home/apt,0,-73.59376,45.51961,7,7
Montreal,Apartment,40.0,2,Private room,Le Plateau,-73.58263,45.52309,2,2
Montreal,House,46.0,2,Private room,Cote-des-Neiges,-73.63201,45.48207,1,1
Montreal,Apartment,75.0,4,Entire home/apt,Saint-Henri,-73.5827,45.47431,18,18
Montreal,Apartment,46.0,2,Private room,0,-73.55393,45.55324,0,0
Montreal,Townhouse,55.0,2,Private room,Saint-Laurent,-73.67172,45.50961,0,0
Montreal,Apartment,89.0,4,Entire home/apt,Ahuntsic-Cartierville,-73.65547,45.55272,2,2
Montreal,Apartment,46.0,2,Private room,Downtown Montreal,-73.55906,45.5233,2,2
Montreal,Apartment,68.0,2,Entire home/apt,Le Plateau,-73.56824,45.5203,46,46
Montreal,Apartment,64.0,2,Private room,Le Plateau,-73.58098,45.51463,8,8
Montreal,Condominium,90.0,4,Entire home/apt,Le Plateau,-73.57989,45.53265,15,15
Montreal,Apartment,81.0,6,Entire home/apt,Le Sud-Ouest,-73.59039,45.45209,53,53
Montreal,Apartment,25.0,2,Private room,Cote-des-Neiges,-73.61948,45.49549,22,22
Montreal,Apartment,56.0,4,Entire home/apt,Hochelaga-Maisonneuve,-73.54585,45.54043,11,11
Montreal,Apartment,110.0,4,Entire home/apt,0,-73.55715,45.4983,1,1
Montreal,Apartment,35.0,2,Private room,0,-73.5863,45.47462,6,6
Montreal,Serviced apartment,215.0,7,Entire home/apt,0,-73.55788,45.50017,19,19
Montreal,Apartment,115.0,4,Entire home/apt,Gay Village,-73.55885,45.50081,8,8
Montreal,Apartment,225.0,2,Entire home/apt,Villeray,-73.631,45.54051,12,12
Montreal,Condominium,81.0,2,Entire home/apt,La Petite-Patrie,-73.59909,45.53924,6,6
Montreal,Loft,212.0,7,Entire home/apt,0,-73.55619,45.50121,19,19
Montreal,Apartment,101.0,2,Private room,Le Plateau,-73.57924,45.52197,4,4
Montreal,Apartment,39.0,1,Private room,Villeray,-73.62164,45.54333,4,4
Montreal,Condominium,40.0,4,Private room,0,-73.64317,45.42117,6,6
Montreal,Apartment,78.0,2,Private room,0,-73.60443,45.53223,3,3
Montreal,Apartment,81.0,4,Entire home/apt,0,-73.55624,45.55299,1,1
Montreal,Apartment,30.0,2,Private room,Cote-des-Neiges-Notre-Dame-de-Grace,-73.62595,45.51065,7,7
Montreal,Apartment,50.0,2,Entire home/apt,0,-73.57968,45.49071,1,1
Montreal,Apartment,150.0,4,Entire home/apt,0,-73.60877,45.52058,2,2
Montreal,Apartment,35.0,3,Private room,Notre-Dame-de-Grace,-73.60834,45.47277,2,2
Montreal,Apartment,81.0,8,Entire home/apt,Le Plateau,-73.57097,45.54027,54,54
Montreal,Townhouse,48.0,4,Entire home/apt,0,-73.58404,45.55887,0,0
Montreal,House,20.0,2,Private room,0,-73.84772,45.49473,21,21
Montreal,Apartment,46.0,3,Private room,Notre-Dame-de-Grace,-73.61589,45.46762,4,4
Montreal,Apartment,60.0,2,Entire home/apt,Villeray-Saint-Michel-Parc-Extension,-73.61036,45.57433,0,0
Montreal,Apartment,81.0,2,Private room,0,-73.55445,45.57143,6,6
Montreal,Bed and breakfast,70.0,2,Private room,Le Sud-Ouest,-73.59733,45.45944,5,5
Montreal,Apartment,160.0,6,Entire home/apt,Gay Village,-73.55831,45.51746,5,5
Montreal,Apartment,39.0,2,Entire home/apt,0,-73.57736,45.46399,0,0
Montreal,Apartment,170.0,6,Entire home/apt,Cote-des-Neiges,-73.56925,45.4967,3,3
Montreal,Apartment,110.0,3,Private room,Le Plateau,-73.58417,45.52127,1,1
Montreal,Apartment,600.0,8,Entire home/apt,Old Port,-73.56258,45.50299,7,7
Montreal,Condominium,81.0,4,Entire home/apt,Cote-des-Neiges,-73.64386,45.47576,1,1
Montreal,Condominium,64.0,4,Entire home/apt,Anjou,-73.54906,45.60612,2,2
Montreal,Apartment,20.0,2,Entire home/apt,Hochelaga-Maisonneuve,-73.5529,45.55189,8,8
Montreal,Apartment,250.0,6,Entire home/apt,Cote-des-Neiges,-73.56902,45.49559,1,1
Montreal,Apartment,30.0,2,Private room,Verdun,-73.57417,45.45578,2,2
Montreal,Apartment,64.0,2,Entire home/apt,Saint-Henri,-73.58717,45.47548,0,0
Montreal,Apartment,60.0,2,Entire home/apt,Le Plateau,-73.56854,45.51998,1,1
Montreal,Condominium,55.0,2,Private room,0,-73.62961,45.47053,1,1
Montreal,Apartment,110.0,2,Entire home/apt,0,-73.55299,45.51168,3,3
Montreal,House,70.0,2,Private room,LaSalle,-73.65987,45.42775,12,12
Montreal,House,174.0,4,Entire home/apt,Downtown Montreal,-73.55823,45.52024,0,0
Montreal,Guesthouse,70.0,4,Entire home/apt,Saint-Laurent,-73.68925,45.50705,6,6
Montreal,Apartment,130.0,1,Entire home/apt,0,-73.57051,45.49718,2,2
Montreal,Condominium,170.0,2,Entire home/apt,Mile End,-73.61563,45.53178,13,13
Montreal,Apartment,101.0,2,Entire home/apt,Le Plateau,-73.56924,45.53074,11,11
Montreal,Townhouse,79.0,4,Entire home/apt,Mile End,-73.591,45.5274,16,16
Montreal,Apartment,174.0,6,Entire home/apt,Mile End,-73.59108,45.52524,13,13
Montreal,Apartment,60.0,4,Entire home/apt,Downtown Montreal,-73.57986,45.49561,7,7
Montreal,House,301.0,6,Entire home/apt,Le Plateau,-73.58015,45.52935,17,17
Montreal,Aparthotel,191.0,5,Private room,Gay Village,-73.55747,45.51643,4,4
Montreal,Condominium,119.0,2,Entire home/apt,Old Port,-73.57602,45.49784,14,14
Montreal,House,248.0,2,Private room,0,-73.56654,45.50117,0,0
Montreal,Apartment,24.0,1,Private room,Ahuntsic-Cartierville,-73.66502,45.55159,6,6
Montreal,House,250.0,1,Private room,0,-73.57299,45.49683,0,0
Montreal,Condominium,174.0,3,Entire home/apt,Old Montreal,-73.55434,45.51226,0,0
Montreal,Apartment,81.0,6,Entire home/apt,Quartier des Spectacles,-73.56149,45.50999,34,34
Montreal,Apartment,72.0,2,Entire home/apt,Quartier des Spectacles,-73.56184,45.50985,32,32
Montreal,Apartment,250.0,1,Private room,0,-73.56755,45.50094,0,0
Montreal,Apartment,46.0,6,Entire home/apt,Saint-Leonard,-73.58155,45.58735,2,2
Montreal,House,70.0,4,Entire home/apt,0,-73.64719,45.56707,0,0
Montreal,Apartment,70.0,4,Entire home/apt,La Petite-Patrie,-73.58578,45.54061,2,2
Montreal,Apartment,39.0,2,Private room,Le Plateau,-73.57665,45.53438,3,3
Montreal,House,39.0,2,Private room,Montréal-Nord,-73.65226,45.58371,13,13
Montreal,Apartment,40.0,4,Entire home/apt,0,-73.56957,45.47688,0,0
Montreal,Castle,127.0,1,Entire home/apt,Ville-Marie,-73.58124,45.49904,0,0
Montreal,Condominium,75.0,2,Entire home/apt,0,-73.67601,45.53463,3,3
Montreal,Apartment,101.0,4,Entire home/apt,Downtown Montreal,-73.5508,45.59496,0,0
Montreal,Apartment,99.0,9,Entire home/apt,Cote-des-Neiges,-73.60746,45.49461,2,2
Montreal,Apartment,70.0,4,Entire home/apt,0,-73.57124,45.53629,1,1
Montreal,Apartment,150.0,12,Entire home/apt,Mile End,-73.61094,45.52144,6,6
Montreal,Apartment,270.0,5,Entire home/apt,Quartier des Spectacles,-73.56861,45.5114,1,1
Montreal,Apartment,21.0,2,Private room,Villeray,-73.61847,45.54062,0,0
Montreal,Apartment,129.0,5,Entire home/apt,Mile End,-73.59001,45.52211,6,6
Montreal,Condominium,150.0,2,Entire home/apt,Le Plateau,-73.58021,45.53822,1,1
Montreal,Apartment,36.0,2,Entire home/apt,Cote-des-Neiges-Notre-Dame-de-Grace,-73.62525,45.51104,21,21
Montreal,Apartment,150.0,4,Entire home/apt,Verdun,-73.55576,45.46407,0,0
Montreal,House,81.0,8,Entire home/apt,Mercier-Hochelaga-Maisonneuve,-73.50854,45.58677,16,16
Montreal,Apartment,20.0,6,Private room,LaSalle,-73.6332,45.43943,1,1
Montreal,Apartment,169.0,5,Entire home/apt,Downtown Montreal,-73.57552,45.49947,0,0
Montreal,Apartment,50.0,2,Private room,Le Plateau,-73.56925,45.51481,10,10
Montreal,House,64.0,2,Private room,Cote-des-Neiges-Notre-Dame-de-Grace,-73.62004,45.5036,3,3
Montreal,Apartment,119.0,4,Entire home/apt,Outremont,-73.60952,45.52078,0,0
Montreal,Condominium,130.0,4,Entire home/apt,Downtown Montreal,-73.56994,45.49691,0,0
Montreal,Serviced apartment,129.0,6,Entire home/apt,Old Port,-73.55683,45.50405,5,5
Montreal,House,140.0,12,Entire home/apt,L'Ile-Bizard,-73.89095,45.49271,5,5
Montreal,Apartment,85.0,6,Entire home/apt,Le Plateau,-73.58532,45.51718,0,0
Montreal,Apartment,90.0,6,Entire home/apt,Ville-Marie,-73.56104,45.52975,0,0
Montreal,Apartment,30.0,2,Private room,0,-73.55042,45.54524,0,0
Montreal,Apartment,119.0,6,Entire home/apt,La Petite-Patrie,-73.59754,45.53963,4,4
Montreal,Apartment,170.0,8,Entire home/apt,Rivière-des-Prairies-Pointe-aux-Trembles,-73.59817,45.63314,0,0
Montreal,Apartment,81.0,3,Entire home/apt,Downtown Montreal,-73.5792,45.49547,1,1
Montreal,Apartment,200.0,5,Entire home/apt,Cote-des-Neiges,-73.60754,45.49448,1,1
Montreal,Apartment,60.0,2,Entire home/apt,0,-73.62721,45.54878,1,1
Montreal,Apartment,95.0,6,Entire home/apt,Hochelaga-Maisonneuve,-73.54302,45.53885,12,12
Montreal,House,25.0,2,Private room,Le Sud-Ouest,-73.59726,45.45225,5,5
Montreal,Apartment,127.0,6,Entire home/apt,Quartier des Spectacles,-73.56911,45.51214,9,9
Montreal,Apartment,140.0,4,Entire home/apt,Villeray,-73.62501,45.54184,0,0
Montreal,Apartment,99.0,4,Entire home/apt,Old Port,-73.56017,45.49505,6,6
Montreal,Condominium,200.0,6,Entire home/apt,Downtown Montreal,-73.58377,45.4918,6,6
Montreal,Apartment,70.0,3,Entire home/apt,Outremont,-73.60148,45.52134,4,4
Montreal,Apartment,40.0,2,Private room,Mile End,-73.58686,45.52003,2,2
Montreal,Apartment,23.0,1,Private room,Verdun,-73.56329,45.45998,4,4
Montreal,Apartment,39.0,2,Private room,Ville-Marie,-73.57847,45.5021,6,6
Montreal,Apartment,60.0,4,Entire home/apt,Ahuntsic-Cartierville,-73.63073,45.55683,0,0
Montreal,Condominium,64.0,5,Private room,Rivière-des-Prairies-Pointe-aux-Trembles,-73.53738,45.66563,1,1
Montreal,Apartment,60.0,2,Entire home/apt,Gay Village,-73.552,45.52502,0,0
Montreal,Condominium,55.0,4,Entire home/apt,Verdun,-73.57036,45.46914,1,1
Montreal,Apartment,76.0,4,Entire home/apt,0,-73.56654,45.48917,1,1
Montreal,Apartment,20.0,1,Private room,Le Plateau,-73.56501,45.53088,2,2
Montreal,Apartment,50.0,3,Entire home/apt,Mont-Royal,-73.65559,45.51793,3,3
Montreal,Apartment,199.0,16,Entire home/apt,Le Plateau,-73.57736,45.52022,0,0
Montreal,Apartment,81.0,4,Entire home/apt,0,-73.56794,45.48982,0,0
Montreal,Apartment,38.0,2,Entire home/apt,Cote-des-Neiges-Notre-Dame-de-Grace,-73.63037,45.50868,7,7
Montreal,Apartment,76.0,4,Entire home/apt,0,-73.56739,45.4876,0,0
Montreal,Loft,350.0,4,Entire home/apt,Downtown Montreal,-73.56408,45.5028,31,31
Montreal,Bed and breakfast,25.0,1,Private room,Saint-Laurent,-73.67188,45.50871,0,0
Montreal,Apartment,89.0,4,Entire home/apt,Le Plateau,-73.5837,45.51921,0,0
Montreal,Apartment,70.0,2,Private room,0,-73.54865,45.52147,0,0
Montreal,Condominium,66.0,4,Entire home/apt,Villeray,-73.62825,45.54149,0,0
Montreal,Apartment,23.0,1,Private room,Ville-Marie,-73.5621,45.53121,0,0
Montreal,Apartment,85.0,2,Entire home/apt,Downtown Montreal,-73.58366,45.49229,0,0
Montreal,Villa,55.0,2,Private room,0,-73.64385,45.52531,0,0
Montreal,Apartment,101.0,2,Entire home/apt,Downtown Montreal,-73.56076,45.48912,0,0
Montreal,Apartment,200.0,10,Entire home/apt,Le Plateau,-73.54999,45.52452,0,0
Montreal,Apartment,79.0,4,Entire home/apt,Hochelaga-Maisonneuve,-73.54336,45.54017,5,5
Montreal,Apartment,35.0,2,Private room,Le Plateau,-73.57839,45.52113,0,0
Montreal,Apartment,75.0,4,Entire home/apt,LaSalle,-73.6746,45.50325,3,3
Montreal,House,25.0,1,Private room,Le Plateau,-73.57216,45.51795,0,0
Montreal,Apartment,44.0,2,Private room,La Petite-Patrie,-73.60494,45.54045,0,0
Montreal,Apartment,35.0,1,Private room,Cote-des-Neiges,-73.62691,45.49398,1,1
Montreal,Townhouse,60.0,6,Private room,Le Plateau,-73.58543,45.53258,0,0
Montreal,Apartment,199.0,6,Entire home/apt,Le Plateau,-73.57141,45.51503,0,0
Montreal,Loft,301.0,4,Entire home/apt,0,-73.56128,45.52468,0,0
Montreal,House,50.0,1,Private room,Beaconsfield,-73.89066,45.42057,2,2
Montreal,Condominium,31.0,2,Entire home/apt,Le Plateau,-73.58574,45.528,3,3
Montreal,Condominium,70.0,2,Entire home/apt,Le Plateau,-73.57126,45.51387,0,0
Montreal,Apartment,35.0,2,Private room,La Petite-Patrie,-73.58714,45.543,0,0
Montreal,Apartment,50.0,2,Entire home/apt,Old Montreal,-73.55243,45.52154,1,1
Montreal,House,110.0,6,Entire home/apt,Notre-Dame-de-Grace,-73.60753,45.47747,1,1
Montreal,Apartment,160.0,14,Entire home/apt,Hochelaga-Maisonneuve,-73.54624,45.54095,0,0
Montreal,Loft,150.0,2,Entire home/apt,0,-73.58466,45.53183,0,0
Montreal,House,70.0,2,Private room,0,-73.57206,45.54042,0,0
Montreal,House,150.0,6,Entire home/apt,0,-73.61182,45.47733,1,1
Montreal,Condominium,149.0,5,Entire home/apt,Old Port,-73.60671,45.47281,0,0
Montreal,Apartment,25.0,1,Private room,0,-73.5606,45.47889,0,0
Montreal,Townhouse,299.0,10,Entire home/apt,Downtown Montreal,-73.57932,45.49013,1,1
Montreal,Apartment,68.0,2,Entire home/apt,Saint-Henri,-73.58284,45.48047,0,0
Montreal,Apartment,199.0,16,Entire home/apt,Le Plateau,-73.57981,45.49305,0,0
Montreal,Apartment,35.0,1,Private room,Mile End,-73.59153,45.51793,0,0
Montreal,Apartment,51.0,2,Entire home/apt,Old Montreal,-73.57461,45.5134,0,0
Montreal,Apartment,46.0,2,Private room,Villeray,-73.62216,45.53712,0,0
Montreal,Apartment,81.0,3,Entire home/apt,Downtown Montreal,-73.57356,45.49872,0,0
Montreal,Loft,1190.0,6,Entire home/apt,Downtown Montreal,-73.56238,45.50351,4,4
Montreal,Apartment,75.0,4,Entire home/apt,Mile End,-73.60301,45.52683,16,16
Montreal,Condominium,99.0,4,Entire home/apt,Le Plateau,-73.57204,45.53785,93,93
Montreal,Apartment,85.0,4,Entire home/apt,Old Rosemont,-73.5743,45.54794,2,2
Montreal,Apartment,40.0,4,Entire home/apt,Villeray,-73.63559,45.54082,1,1
Montreal,Apartment,200.0,4,Entire home/apt,Mile End,-73.58907,45.54386,9,9
Montreal,Apartment,58.0,1,Private room,Downtown Montreal,-73.58053,45.49556,52,52
Montreal,Apartment,74.0,5,Entire home/apt,Mile End,-73.58662,45.52098,12,12
Montreal,Apartment,85.0,6,Entire home/apt,Le Plateau,-73.57516,45.52557,1,1
Montreal,Loft,60.0,2,Private room,Downtown Montreal,-73.56398,45.50562,20,20
Montreal,Apartment,70.0,2,Entire home/apt,Villeray,-73.62986,45.5462,44,44
Montreal,Loft,83.0,4,Entire home/apt,Old Port,-73.55123,45.50898,255,255
Montreal,Apartment,99.0,3,Entire home/apt,Quartier des Spectacles,-73.56224,45.51177,28,28
Montreal,House,250.0,6,Entire home/apt,La Petite-Patrie,-73.59929,45.53949,2,2
Montreal,Apartment,50.0,1,Private room,Le Plateau,-73.58044,45.52639,85,85
Montreal,Apartment,64.0,2,Entire home/apt,Villeray,-73.63042,45.54122,10,10
Montreal,Apartment,148.0,4,Entire home/apt,Downtown Montreal,-73.54972,45.51148,1,1
Montreal,Apartment,165.0,5,Entire home/apt,0,-73.60561,45.53702,15,15
Montreal,Apartment,46.0,2,Entire home/apt,Mile End,-73.61356,45.53664,18,18
Montreal,Apartment,50.0,2,Entire home/apt,Le Plateau,-73.58116,45.53207,0,0
Montreal,Apartment,110.0,6,Entire home/apt,Villeray-Saint-Michel-Parc-Extension,-73.61843,45.54413,32,32
Montreal,Apartment,50.0,2,Private room,La Petite-Patrie,-73.6077,45.53854,34,34
Montreal,Apartment,95.0,2,Entire home/apt,Little Burgundy,-73.80381,45.49052,0,0
Montreal,Apartment,46.0,2,Private room,Le Plateau,-73.57354,45.53081,0,0
Montreal,Apartment,70.0,2,Entire home/apt,Le Plateau,-73.58146,45.52104,24,24
Montreal,Apartment,99.0,4,Entire home/apt,Cote-des-Neiges,-73.63456,45.49939,59,59
Montreal,Apartment,101.0,5,Entire home/apt,La Petite-Patrie,-73.59822,45.53578,0,0
Montreal,House,47.0,7,Private room,Notre-Dame-de-Grace,-73.60695,45.46834,17,17
Montreal,Apartment,50.0,4,Private room,Rosemont-La Petite-Patrie,-73.60357,45.53253,14,14
Montreal,Apartment,60.0,5,Entire home/apt,0,-73.56921,45.46612,18,18
Montreal,Apartment,71.0,1,Private room,Le Plateau,-73.58346,45.53606,0,0
Montreal,Apartment,75.0,3,Entire home/apt,Mile End,-73.59452,45.5274,4,4
Montreal,Apartment,140.0,5,Entire home/apt,Verdun,-73.57497,45.46518,2,2
Montreal,Apartment,101.0,2,Entire home/apt,Le Plateau,-73.5777,45.52375,88,88
Montreal,Apartment,42.0,2,Private room,Mile End,-73.58779,45.52304,11,11
Montreal,Serviced apartment,290.0,4,Private room,Ville-Marie,-73.74464,45.43823,1,1
Montreal,Apartment,23.0,2,Private room,0,-73.57252,45.55383,56,56
Montreal,Apartment,576.0,2,Shared room,Outremont,-73.61774,45.51685,0,0
Montreal,Apartment,75.0,2,Entire home/apt,Verdun,-73.57322,45.46587,0,0
Montreal,Apartment,30.0,2,Private room,Mile End,-73.61217,45.53679,0,0
Montreal,Apartment,156.0,6,Entire home/apt,Le Plateau,-73.58567,45.53355,11,11
Montreal,Apartment,50.0,2,Entire home/apt,Villeray,-73.55648,45.5222,6,6
Montreal,Apartment,150.0,2,Entire home/apt,Downtown Montreal,-73.56358,45.50053,24,24
Montreal,Apartment,68.0,4,Entire home/apt,Pointe-Sainte-Charles,-73.57016,45.46865,6,6
Montreal,Loft,101.0,4,Entire home/apt,La Petite-Patrie,-73.58781,45.54516,0,0
Montreal,House,50.0,2,Private room,Rivière-des-Prairies-Pointe-aux-Trembles,-73.55388,45.65692,6,6
Montreal,Apartment,67.0,4,Entire home/apt,Gay Village,-73.58346,45.52199,14,14
Montreal,Apartment,81.0,2,Entire home/apt,0,-73.61105,45.53177,0,0
Montreal,Townhouse,119.0,6,Entire home/apt,Villeray,-73.6202,45.54,5,5
Montreal,Apartment,21.0,2,Entire home/apt,Ville-Marie,-73.56102,45.53163,7,7
Montreal,Apartment,40.0,2,Entire home/apt,Mercier-Hochelaga-Maisonneuve,-73.53857,45.57354,5,5
Montreal,Apartment,60.0,2,Entire home/apt,Quartier des Spectacles,-73.56992,45.50806,38,38
Montreal,Apartment,55.0,2,Entire home/apt,0,-73.57572,45.45667,0,0
Montreal,Apartment,54.0,4,Entire home/apt,Le Plateau,-73.58404,45.53647,62,62
Montreal,Apartment,98.0,2,Entire home/apt,Downtown Montreal,-73.56976,45.50811,6,6
Montreal,Apartment,70.0,4,Entire home/apt,McGill Ghetto,-73.57445,45.50679,2,2
Montreal,Apartment,90.0,6,Entire home/apt,Verdun,-73.58551,45.43747,56,56
Montreal,Apartment,35.0,2,Private room,0,-73.5791,45.51757,5,5
Montreal,Apartment,55.0,2,Private room,Le Plateau,-73.5865,45.52922,0,0
Montreal,Apartment,50.0,2,Private room,Le Plateau,-73.58056,45.52698,3,3
Montreal,Apartment,95.0,5,Entire home/apt,Notre-Dame-de-Grace,-73.62484,45.47589,1,1
Montreal,Apartment,68.0,2,Entire home/apt,Rosemont-La Petite-Patrie,-73.55511,45.55062,44,44
Montreal,Apartment,93.0,4,Entire home/apt,Le Plateau,-73.57055,45.51751,110,110
Montreal,Apartment,63.0,2,Entire home/apt,Mile End,-73.58965,45.52222,1,1
Montreal,Condominium,82.0,2,Entire home/apt,Old Port,-73.54875,45.51108,134,134
Montreal,Apartment,44.0,2,Entire home/apt,Villeray-Saint-Michel-Parc-Extension,-73.60023,45.5549,0,0
Montreal,Apartment,101.0,2,Private room,Anjou,-73.58241,45.60181,0,0
Montreal,Apartment,86.0,5,Entire home/apt,Le Plateau,-73.57326,45.52323,2,2
Montreal,Apartment,82.0,2,Entire home/apt,0,-73.56171,45.49719,0,0
Montreal,Apartment,129.0,6,Entire home/apt,Le Plateau,-73.57376,45.51531,1,1
Montreal,Apartment,40.0,2,Private room,Le Plateau,-73.58644,45.5306,6,6
Montreal,Apartment,101.0,2,Entire home/apt,Old Montreal,-73.55941,45.50367,84,84
Montreal,Apartment,101.0,3,Entire home/apt,0,-73.57317,45.53339,1,1
